"","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig_LFC1","sig_LFC2","sig_LFC3"
"PSME3IP1",-0.464038078722711,9.45777375604926,-1.85018946906477,0.0711919470447973,0.895409611878499,-4.056335403437,"Not Significant","Not Significant","Not Significant"
"CHAF1A",-0.343843345679465,7.13467483792674,-1.84925676128456,0.071329250612095,0.895409611878499,-4.05729161800277,"Not Significant","Not Significant","Not Significant"
"UNC119",0.365944803842693,8.93092139908286,1.84887879238478,0.0713849552137034,0.895409611878499,-4.05767900419578,"Not Significant","Not Significant","Not Significant"
"CEP57",-0.585352465737365,8.66580504955109,-1.84871658148456,0.0714088729774902,0.895409611878499,-4.0578452374611,"Not Significant","Not Significant","Not Significant"
"TTC13",-0.705150955434567,8.63372346754231,-1.84816045166249,0.0714909251379451,0.895409611878499,-4.05841507013855,"Not Significant","Not Significant","Not Significant"
"MTHFD1",0.410005052107614,7.42492731107654,1.84767534336578,0.0715625639846073,0.895409611878499,-4.05891202060476,"Not Significant","Not Significant","Not Significant"
"NAA15",-0.307812052342214,6.64832165073007,-1.84608813630729,0.0717973820547338,0.895409611878499,-4.06053725224931,"Not Significant","Not Significant","Not Significant"
"SSBP3",0.524883602657279,9.18667300023848,1.84572284693098,0.0718515169027013,0.895409611878499,-4.06091113636705,"Not Significant","Not Significant","Not Significant"
"ALDH2",1.00483495750406,10.3331186291892,1.84509437468775,0.071944735710392,0.895409611878499,-4.06155425861447,"Not Significant","Not Significant","Not Significant"
"SH3TC1",-0.415901120972802,7.50585327623335,-1.84469718314438,0.0720037024353095,0.895409611878499,-4.06196061947657,"Not Significant","Not Significant","Not Significant"
"ZNF638",-0.42827525172305,8.72018243854954,-1.8432323699719,0.0722215217298093,0.895409611878499,-4.06345864958187,"Not Significant","Not Significant","Not Significant"
"VPS13A",-0.486781427399193,6.92156750419442,-1.84286465351242,0.0722762891929898,0.895409611878499,-4.06383455659728,"Not Significant","Not Significant","Not Significant"
"MUC3A",0.259052286523049,7.30992332100477,1.84264856840816,0.0723084891949527,0.895409611878499,-4.06405542709203,"Not Significant","Not Significant","Not Significant"
"EGLN2",0.286304113515562,7.34680792083022,1.84201518878028,0.0724029425609151,0.895409611878499,-4.06470271524508,"Not Significant","Not Significant","Not Significant"
"ERG28",0.465710840323933,7.84439115804778,1.84105106311411,0.0725469194869836,0.895409611878499,-4.06568767388828,"Not Significant","Not Significant","Not Significant"
"ABCD1",-0.419383174392987,8.08019372612495,-1.84020716259103,0.0726731417481206,0.895409611878499,-4.06654947413159,"Not Significant","Not Significant","Not Significant"
"USP15",-0.301010794500822,7.32512451653062,-1.83972749652924,0.0727449683430027,0.895409611878499,-4.06703917464295,"Not Significant","Not Significant","Not Significant"
"ID1",-1.42297469206384,9.19286403243768,-1.83926194584877,0.0728147387693043,0.895409611878499,-4.06751436769933,"Not Significant","Not Significant","Not Significant"
"DNAJA2",-0.466891848663216,9.48817660311951,-1.83909945835581,0.0728391035355647,0.895409611878499,-4.06768019814705,"Not Significant","Not Significant","Not Significant"
"CATSPERZ",0.316536484144716,7.32391763698281,1.83627643153568,0.0732635159807053,0.895409611878499,-4.07055945004565,"Not Significant","Not Significant","Not Significant"
"PABPC4",0.605941775100437,11.4299346401854,1.83544987155581,0.0733881762466047,0.895409611878499,-4.07140180810454,"Not Significant","Not Significant","Not Significant"
"REX1BD",0.522945548624453,8.80940458205041,1.83490048007895,0.073471133789444,0.895409611878499,-4.07196153359958,"Not Significant","Not Significant","Not Significant"
"FAT1",-0.943296103903753,9.35978782091959,-1.83434417236815,0.0735552165634157,0.895409611878499,-4.072528169886,"Not Significant","Not Significant","Not Significant"
"DUSP26",0.293396786888487,6.59370211238888,1.83318556823809,0.0737305945752682,0.895409611878499,-4.07370784707719,"Not Significant","Not Significant","Not Significant"
"NME1",0.433968359730898,11.542610395713,1.83254086814319,0.0738283360684202,0.895409611878499,-4.07436401686194,"Not Significant","Not Significant","Not Significant"
"GPSM3",-0.449349599726809,8.24344868882855,-1.83241355744633,0.073847650309846,0.895409611878499,-4.07449357083533,"Not Significant","Not Significant","Not Significant"
"NSUN5",-0.372225981348252,10.0472134804735,-1.83183198859958,0.0739359342203585,0.895409611878499,-4.0750852962779,"Not Significant","Not Significant","Not Significant"
"DNAJC10",-0.634872607607464,8.25688823359262,-1.83131869382839,0.074013928108172,0.895409611878499,-4.07560743132333,"Not Significant","Not Significant","Not Significant"
"B2M",-0.260088734970631,10.7269195919574,-1.83128650402463,0.0740188215893894,0.895409611878499,-4.07564017164539,"Not Significant","Not Significant","Not Significant"
"GJA1",-1.17312782316861,11.1309492298844,-1.83100524580573,0.0740615900001231,0.895409611878499,-4.07592622056178,"Not Significant","Not Significant","Not Significant"
"BCLAF1",-0.408985690353199,8.06798251417302,-1.83042399512083,0.0741500418317533,0.895409611878499,-4.07651726111039,"Not Significant","Not Significant","Not Significant"
"STUB1",0.475925937468115,10.8919389216211,1.82871966460323,0.0744099137682311,0.895409611878499,-4.07824943734719,"Not Significant","Not Significant","Not Significant"
"ERN2",0.246657111450242,7.67465340287405,1.82868674150617,0.0744149413726809,0.895409611878499,-4.07828288571928,"Not Significant","Not Significant","Not Significant"
"CPT1B",0.831539457694857,7.88585149944578,1.82836230039433,0.0744645013391615,0.895409611878499,-4.07861247755254,"Not Significant","Not Significant","Not Significant"
"LYN",-0.795891962285675,9.24950383973289,-1.82827910103343,0.0744772149450661,0.895409611878499,-4.07869699026804,"Not Significant","Not Significant","Not Significant"
"OSBPL3",-0.935529933682881,8.57125830984377,-1.82700958104846,0.0746714367933679,0.895409611878499,-4.07998617102616,"Not Significant","Not Significant","Not Significant"
"DDB2",-0.550914885828488,8.41031893857159,-1.82682448234663,0.0746997904966326,0.895409611878499,-4.08017407681392,"Not Significant","Not Significant","Not Significant"
"COX6C",0.442152892603088,13.0604949627607,1.82624155807735,0.0747891432206158,0.895409611878499,-4.08076574237712,"Not Significant","Not Significant","Not Significant"
"MAPK13",-0.735750491769852,9.01936622620286,-1.82448412364252,0.0750590761936806,0.895409611878499,-4.08254862119326,"Not Significant","Not Significant","Not Significant"
"ARMC1",-0.439947867887149,10.3232501990173,-1.82429292868142,0.0750884923773595,0.895409611878499,-4.08274250190108,"Not Significant","Not Significant","Not Significant"
"TOR1B",-0.645253148663969,8.79008701474214,-1.82398499380748,0.0751358899952855,0.895409611878499,-4.08305472838306,"Not Significant","Not Significant","Not Significant"
"CLIC1",-0.434020470409747,11.941890949795,-1.8239463974885,0.0751418325591829,0.895409611878499,-4.08309385964972,"Not Significant","Not Significant","Not Significant"
"OPTN",0.537493716711055,10.0701525060499,1.82123505026596,0.0755602861835422,0.895409611878499,-4.08584113607579,"Not Significant","Not Significant","Not Significant"
"ABI2",-0.327303040865793,8.4340150859296,-1.82100490018732,0.0755958966981036,0.895409611878499,-4.08607418607577,"Not Significant","Not Significant","Not Significant"
"MTFR1",-0.409879038689227,7.46131511550005,-1.82066632406422,0.0756483094607953,0.895409611878499,-4.0864169856503,"Not Significant","Not Significant","Not Significant"
"GPRIN2",0.384853990768569,7.48013336773936,1.8204115950647,0.0756877626316715,0.895409611878499,-4.08667485869919,"Not Significant","Not Significant","Not Significant"
"SLF2",-0.453024635185037,7.48086051084252,-1.82041078667294,0.0756878878654117,0.895409611878499,-4.08667567702295,"Not Significant","Not Significant","Not Significant"
"ITGB7",0.388868794740931,7.82971209245096,1.82036575788912,0.0756948638722932,0.895409611878499,-4.08672125857806,"Not Significant","Not Significant","Not Significant"
"USP19",0.31592572830276,8.65130729455614,1.82009041687501,0.075737532421769,0.895409611878499,-4.08699996012173,"Not Significant","Not Significant","Not Significant"
"NPTX2",-1.81728804963986,8.69890665585704,-1.81952858053756,0.0758246610924246,0.895409611878499,-4.08756854943195,"Not Significant","Not Significant","Not Significant"
"TMEM104",0.306036489235478,7.39422507736085,1.81869513990481,0.075954065660689,0.895409611878499,-4.08841174984427,"Not Significant","Not Significant","Not Significant"
"GUCY1A1",-1.01377135731179,7.16107088131909,-1.81866045707952,0.0759594547465987,0.895409611878499,-4.08844683213903,"Not Significant","Not Significant","Not Significant"
"GDPD2",0.352798428219411,8.13086685328856,1.81803375837428,0.0760568880804786,0.895409611878499,-4.08908065713061,"Not Significant","Not Significant","Not Significant"
"FOXO4",0.485464562821658,6.84614472182811,1.81737254257367,0.0761598022157899,0.895409611878499,-4.08974920287694,"Not Significant","Not Significant","Not Significant"
"CHN1",-1.02606098245041,9.37278100781478,-1.81702650111523,0.0762137082773046,0.895409611878499,-4.09009900309054,"Not Significant","Not Significant","Not Significant"
"SNAI1",0.319142486734972,7.09651618071769,1.81667947066086,0.0762678007551114,0.895409611878499,-4.09044974968822,"Not Significant","Not Significant","Not Significant"
"HRH1",-0.926271137566972,7.71152750567293,-1.81605924823773,0.0763645570639057,0.895409611878499,-4.09107648060362,"Not Significant","Not Significant","Not Significant"
"CCT2",-0.540772997248227,11.2719721252501,-1.81270224561143,0.0768900583097445,0.895409611878499,-4.09446574706461,"Not Significant","Not Significant","Not Significant"
"HLA-DRB1",-0.661985136698698,10.5564726190151,-1.81228891901352,0.0769549704624459,0.895409611878499,-4.0948826999743,"Not Significant","Not Significant","Not Significant"
"ATP7A",-0.474398565522406,7.51251637017135,-1.81110849326778,0.0771406087071714,0.895409611878499,-4.09607306404501,"Not Significant","Not Significant","Not Significant"
"DPH5",-0.441803739139546,9.26028317886132,-1.81005032246217,0.0773073416499237,0.895409611878499,-4.09713961724235,"Not Significant","Not Significant","Not Significant"
"FARP2",0.278645957856763,7.35966653364926,1.80954976979516,0.0773863181406976,0.895409611878499,-4.09764396156237,"Not Significant","Not Significant","Not Significant"
"ZBED1",-0.753924677334354,8.52217330609695,-1.80939203533734,0.077411219355707,0.895409611878499,-4.09780286775088,"Not Significant","Not Significant","Not Significant"
"SNUPN",0.576830880705672,9.34882226345994,1.80926040865777,0.0774320041615125,0.895409611878499,-4.09793546374629,"Not Significant","Not Significant","Not Significant"
"SMC6",-0.463850403459873,7.91652332723471,-1.80863061281821,0.077531518629429,0.895409611878499,-4.09856979079046,"Not Significant","Not Significant","Not Significant"
"NGF",0.330931834329417,6.56136661406229,1.80752828101043,0.0777059584119475,0.895409611878499,-4.09967962864991,"Not Significant","Not Significant","Not Significant"
"TIA1",-0.535635073846225,8.56836730639264,-1.80647935457041,0.0778722541331463,0.895409611878499,-4.10073519514962,"Not Significant","Not Significant","Not Significant"
"FBLN2",-1.14754448166649,7.66315077147609,-1.805289824729,0.0780612038964129,0.895409611878499,-4.10193166210334,"Not Significant","Not Significant","Not Significant"
"HSF2BP",0.429992626949999,7.15137459296076,1.80438231845479,0.0782056156118392,0.895409611878499,-4.10284403678161,"Not Significant","Not Significant","Not Significant"
"BLVRA",-0.34380848452721,8.29387809150509,-1.80333123039678,0.0783731568578668,0.895409611878499,-4.1039003046595,"Not Significant","Not Significant","Not Significant"
"JADE2",-0.442460409934503,7.51897638854385,-1.80316498252159,0.0783996841029434,0.895409611878499,-4.10406732669427,"Not Significant","Not Significant","Not Significant"
"ACO1",0.424014653388489,7.67176851734825,1.80292699399547,0.0784376717691229,0.895409611878499,-4.10430640199986,"Not Significant","Not Significant","Not Significant"
"EHD2",0.389728388939616,8.89257546028807,1.80288659164792,0.0784441223208438,0.895409611878499,-4.10434698633739,"Not Significant","Not Significant","Not Significant"
"DDX54",0.395948483344313,7.71062354914541,1.80229288590443,0.0785389636508007,0.895409611878499,-4.10494328243212,"Not Significant","Not Significant","Not Significant"
"TGOLN2",0.406720540206269,9.33906246403616,1.80207432936923,0.0785739012102588,0.895409611878499,-4.10516275293852,"Not Significant","Not Significant","Not Significant"
"SRSF9",0.409083221739955,11.5115985024027,1.80140874507708,0.0786803794671635,0.895409611878499,-4.10583098932782,"Not Significant","Not Significant","Not Significant"
"BET1",-0.517358167162714,9.90131524810506,-1.80115882712146,0.0787203919960292,0.895409611878499,-4.10608185206145,"Not Significant","Not Significant","Not Significant"
"HEMK1",0.437366148849719,7.68151388257418,1.80092499383482,0.078757844845332,0.895409611878499,-4.10631654407864,"Not Significant","Not Significant","Not Significant"
"NISCH",0.367471684425461,8.87519627684748,1.80013906902275,0.0788838356653862,0.895409611878499,-4.10710517625527,"Not Significant","Not Significant","Not Significant"
"POLA1",-0.620467960224179,8.71302814610534,-1.80012772650794,0.0788856552143838,0.895409611878499,-4.10711655582443,"Not Significant","Not Significant","Not Significant"
"CSTB",0.537378287462235,9.09492425462905,1.79989203870063,0.0789234718929697,0.895409611878499,-4.10735300059234,"Not Significant","Not Significant","Not Significant"
"PCSK1N",-1.28061840821145,8.26207251172281,-1.79919357545005,0.079035631681579,0.895409611878499,-4.10805356142991,"Not Significant","Not Significant","Not Significant"
"SPTBN4",0.305408135789197,6.8598758430857,1.798621311051,0.0791276263598652,0.895409611878499,-4.10862738203587,"Not Significant","Not Significant","Not Significant"
"DPP8",0.462906922393666,9.00691131177754,1.79786070785697,0.0792500370752648,0.895409611878499,-4.10938982716155,"Not Significant","Not Significant","Not Significant"
"HSPA1L",0.29924241292512,7.03618821989314,1.79760863780517,0.0792906401325018,0.895409611878499,-4.10964245061681,"Not Significant","Not Significant","Not Significant"
"ZNF142",-0.317578511165813,7.97102055955308,-1.79495211517174,0.0797196144790322,0.895409611878499,-4.11230307849358,"Not Significant","Not Significant","Not Significant"
"ZNF24",-0.43934517020378,8.14076187967367,-1.79263633821025,0.0800951569777896,0.895409611878499,-4.11461985885053,"Not Significant","Not Significant","Not Significant"
