"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","significance"
"ENSG00000258824",8.09135924005557,-0.4867450807297,0.312647839823269,-1.55684773323507,0.119506641187664,0.771404724476256,"ENSG00000258824","Not Significant"
"ENSG00000272909",16.190729667295,-0.0110725915331152,0.258416536414003,-0.0428478443630872,0.965822824700002,0.997253820813812,"ENSG00000272909","Not Significant"
"ENSG00000089775",522.711265801307,-0.378432194338516,0.278927086613422,-1.35674236207473,0.174863087191476,0.843803780977107,"ZBTB25","Not Significant"
"ENSG00000179841",59.1740882196878,0.0278971074237676,0.416133482866229,0.0670388434778642,0.946550780115733,0.997011555098508,"AKAP5","Not Significant"
"ENSG00000126804",577.062789420463,0.304957959697987,0.245678028778073,1.24129113708195,0.214498217603363,0.887222628254242,"ZBTB1","Not Significant"
"ENSG00000259116",0.113323702583546,-0.185262002394983,1.50061677752253,-0.123457237830464,0.901745034447574,NA,"ENSG00000259116","Not Significant"
"ENSG00000259160",0.0780165330541105,-0.787717095497519,2.27671712921792,-0.345988127110068,0.729351637542373,NA,"ENSG00000259160","Not Significant"
"ENSG00000126803",119.250967054682,-0.402514321980182,0.387269553786778,-1.03936474748489,0.298635132668776,0.935307406019661,"HSPA2","Not Significant"
"ENSG00000165807",5.59234359714435,0.124396581416651,0.445315581715398,0.279344775984401,0.779980247078558,0.993996023036238,"PPP1R36","Not Significant"
"ENSG00000259076",0.114857892286001,-0.747313617690064,2.64159198283426,-0.282902742946791,0.777251391876713,NA,"ENSG00000259076","Not Significant"
"ENSG00000259010",0.610162531427278,-0.725129869675082,0.954037243652934,-0.760064530498428,0.447216013050453,NA,"ENSG00000259010","Not Significant"
"ENSG00000126822",702.7557189004,-0.277603232195803,0.345808010065571,-0.802766923019409,0.422109463719856,0.966064773165631,"PLEKHG3","Not Significant"
"ENSG00000070182",211.490985214223,0.971393691995634,0.596279536181303,1.62909111088507,0.103293732723116,0.743141877268037,"SPTB","Not Significant"
"ENSG00000284269",0.0104253249617344,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"MIR7855","Not Significant"
"ENSG00000252497",0,NA,NA,NA,NA,NA,"RPPH1-2P","Not Significant"
"ENSG00000258289",407.315382363988,-0.0908763334973958,0.255339689250858,-0.35590367390208,0.721912704344428,0.993442824444616,"CHURC1","Not Significant"
"ENSG00000125954",0,NA,NA,NA,NA,NA,"CHURC1-FNTB","Not Significant"
"ENSG00000176153",271.839135019996,-0.793137588202225,0.823354891290422,-0.963299783109519,0.335397102117077,0.945091781932006,"GPX2","Not Significant"
"ENSG00000139998",251.553822363365,-0.308886901369495,0.390401119090834,-0.791203934273628,0.428824996039856,0.966832522338044,"RAB15","Not Significant"
"ENSG00000257365",75.4757483173163,-0.474344858857352,0.276527162220911,-1.71536443309106,0.0862784320368925,0.700065461159085,"FNTB","Not Significant"
"ENSG00000272158",0.678066543099706,0.266931921472533,0.664101850996279,0.401944251581416,0.687725054772631,NA,"ENSG00000272158","Not Significant"
"ENSG00000125952",624.539649972151,0.00335032426402708,0.220982865686685,0.0151610137447365,0.987903724609657,0.998828573139902,"MAX","Not Significant"
"ENSG00000266531",0.838050445154232,-1.89696759466434,0.805284895386952,-2.35564780307076,0.0184904395002016,NA,"MIR4706","Not Significant"
"ENSG00000259118",2.00775881283381,0.0948081269609506,0.552315003153526,0.171655896399028,0.863708060621654,NA,"ENSG00000259118","Not Significant"
"ENSG00000222985",0.637975291637619,-2.61617933142665,1.93058297922303,-1.35512400118619,0.175378052976268,NA,"RNU2-14P","Not Significant"
"ENSG00000255002",2.58619367377403,0.0771466221309289,0.660857886170644,0.116737083335657,0.907068402914122,NA,"LINC02324","Not Significant"
"ENSG00000258878",2.49163326467635,-0.159534430135421,0.73301914357561,-0.217640196076223,0.827709463177635,NA,"ENSG00000258878","Not Significant"
"ENSG00000258760",7.21370531928758,0.446279098699617,0.564231947523346,0.790949716084893,0.428973335053016,0.966832522338044,"ENSG00000258760","Not Significant"
"ENSG00000258613",2.01827013967359,-0.246012764622258,0.62500440906988,-0.393617646615277,0.693863350776785,NA,"RPL21P7","Not Significant"
"ENSG00000214759",0.0640295491260038,-0.980917871451237,3.32252384063314,-0.295232756332702,0.767816080665792,NA,"ENSG00000214759","Not Significant"
"ENSG00000259078",0.485346877324586,-0.404533493997369,0.939251618562075,-0.430697681007652,0.666688205209596,NA,"PTBP1P","Not Significant"
"ENSG00000266740",0,NA,NA,NA,NA,NA,"MIR4708","Not Significant"
"ENSG00000033170",633.14679531101,0.175720180784111,0.315198718183796,0.557490150330009,0.57719258686726,0.980084701671367,"FUT8","Not Significant"
"ENSG00000276116",13.917740106246,0.0740165001353264,0.419937968175595,0.176255794294782,0.860092989313615,0.996435111175685,"FUT8-AS1","Not Significant"
"ENSG00000180662",0.132837922734876,-0.673100288741379,1.37494360306415,-0.489547561980964,0.624454090650986,NA,"RPL21P8","Not Significant"
"ENSG00000207781",1.19505212485282,-2.57578126633399,0.771279586184599,-3.33962069328968,0.000838928879018347,NA,"MIR625","Not Significant"
"ENSG00000258980",0,0,0,0,1,NA,"EIF1AXP2","Not Significant"
"ENSG00000258629",0.102782305542881,-0.468289976227641,1.51087439919099,-0.309946330732979,0.756601769634979,NA,"ENSG00000258629","Not Significant"
"ENSG00000258960",0.47211735965696,-0.338867335709348,0.877373444885416,-0.386229304847041,0.699326852259442,NA,"ENSG00000258960","Not Significant"
"ENSG00000258847",0.290306329913146,-0.209800346333784,1.17459838761928,-0.178614536291859,0.85824037973401,NA,"ENSG00000258847","Not Significant"
"ENSG00000277651",0.197053002529479,-1.14845191122993,1.55808304130451,-0.737092876813799,0.461065870644438,NA,"ENSG00000277651","Not Significant"
"ENSG00000224861",2.82554458265768,0.173170225606084,0.500000265652057,0.346340267200159,0.729087010116467,NA,"YBX1P1","Not Significant"
"ENSG00000258502",0.135053393001616,-0.96542026871425,1.67658757568116,-0.575824539509676,0.564733784982717,NA,"LINC02290","Not Significant"
"ENSG00000200860",0.0678076878735068,-0.78856012606505,3.3212384770674,-0.237429540669821,0.812323574685394,NA,"ENSG00000200860","Not Significant"
"ENSG00000258561",5.59979846194994,0.0029497164797285,0.444242950804106,0.00663987233649818,0.994702187305278,0.999825354264307,"ENSG00000258561","Not Significant"
"ENSG00000196553",0.111370677586068,-0.93785662774581,1.9297735895006,-0.485993088955329,0.626972065931686,NA,"CCDC196","Not Significant"
"ENSG00000171723",183.623866050519,-0.213398759940319,0.267806607510694,-0.796839039648405,0.425544518691253,0.966832522338044,"GPHN","Not Significant"
"ENSG00000258796",2.98250541444439,0.214964990697092,0.474981018885981,0.452575960195779,0.650854112538757,0.985154122531783,"ENSG00000258796","Not Significant"
"ENSG00000258490",0.11434958628969,-1.28146501205505,1.93905711649433,-0.660870173010603,0.508695575690732,NA,"ENSG00000258490","Not Significant"
"ENSG00000172717",2.2141814219625,-0.666055103323534,0.558746306279378,-1.19205280793481,0.233240539619305,NA,"FAM71D","Not Significant"
"ENSG00000258988",0.130089584002699,0.557089043159911,1.55171158565655,0.359015843091871,0.719583237247577,NA,"ENSG00000258988","Not Significant"
"ENSG00000072415",438.448710036703,-0.303223775671895,0.223510276174935,-1.35664355510245,0.174894495389035,0.843803780977107,"MPP5","Not Significant"
"ENSG00000100554",328.791275370276,-0.472297189020232,0.28889134673635,-1.63486097578154,0.102078194796149,0.73880356827708,"ATP6V1D","Not Significant"
"ENSG00000199755",0.384335880314949,-0.482722286947035,1.03429177898733,-0.466717706506056,0.640701859819988,NA,"ENSG00000199755","Not Significant"
"ENSG00000134001",617.459364562099,-0.176042255734786,0.167140319360723,-1.05326025705893,0.292221728386303,0.932239417310064,"EIF2S1","Not Significant"
"ENSG00000100558",58.6746117406038,-0.360426945446325,0.422425135275632,-0.853232715925265,0.393530264080035,0.959247941900632,"PLEK2","Not Significant"
"ENSG00000265993",0.0105459466972941,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"MIR5694","Not Significant"
"ENSG00000198133",66.0719372195142,0.262997038930298,0.336572487053574,0.781397912921014,0.434568498261549,0.968039893473572,"TMEM229B","Not Significant"
"ENSG00000054690",231.660157644225,-0.501576875327034,0.471339070757256,-1.06415297700909,0.287259404949066,0.929735569982054,"PLEKHH1","Not Significant"
"ENSG00000100564",83.877990785963,-0.817380156009824,0.344170574160901,-2.3749274847294,0.017552398140017,0.384225499393494,"PIGH","Not Significant"
"ENSG00000259502",0.79564190165219,-0.662653824247627,0.808955233319568,-0.819147706762969,0.412702146055844,NA,"ENSG00000259502","Not Significant"
"ENSG00000259648",0.943856707474431,-0.310282877625425,0.724694999098826,-0.428156504476046,0.668537180870846,NA,"ENSG00000259648","Not Significant"
"ENSG00000281228",0.088468528881562,-1.21270922209091,3.33277619988137,-0.363873584471131,0.715952410977,NA,"ENSG00000281228","Not Significant"
"ENSG00000201529",0,NA,NA,NA,NA,NA,"ENSG00000201529","Not Significant"
"ENSG00000081181",48.8197908533067,-0.112668492854937,0.431005035100202,-0.261408762495648,0.793777300412352,0.995129914657893,"ARG2","Not Significant"
"ENSG00000100568",424.17442818683,-0.028697778278048,0.203886786130841,-0.140753497677048,0.88806468070652,0.996435111175685,"VTI1B","Not Significant"
"ENSG00000258626",2.3610803069618,-0.0596931813901113,0.430514357482003,-0.138655495113439,0.889722388044896,NA,"ENSG00000258626","Not Significant"
"ENSG00000272253",0.230276370187994,-1.27741261175732,1.30196779053426,-0.981139949117436,0.32652373244873,NA,"RNA5SP386","Not Significant"
"ENSG00000258466",1.33264803279953,-0.422778223937589,0.702541043652808,-0.601784376524659,0.547317676178104,NA,"ENSG00000258466","Not Significant"
"ENSG00000072042",406.649643596403,-0.118285829260697,0.25407940402743,-0.465546704635402,0.641539998811045,0.984013834046616,"RDH11","Not Significant"
"ENSG00000139988",6.42846600612071,-1.58000611735876,1.27970303240916,-1.23466622907367,0.216954749353938,0.890064694939236,"RDH12","Not Significant"
"ENSG00000241542",0.0128229828013903,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"RN7SL369P","Not Significant"
"ENSG00000258618",0.0208856662742301,-0.830664756007307,3.33307968562771,-0.249218390904108,0.803191854265939,NA,"RPL21P9","Not Significant"
"ENSG00000072121",744.597032815558,-0.0190298208279556,0.196091370704038,-0.0970456821206961,0.922690116543912,0.996990388498906,"ZFYVE26","Not Significant"
"ENSG00000271697",0,NA,NA,NA,NA,NA,"ENSG00000271697","Not Significant"
"ENSG00000239820",2.79331267277346,0.81587705535994,0.47455562797426,1.71924429353558,0.0855698986397549,NA,"RN7SL213P","Not Significant"
"ENSG00000258759",0.159145205732214,-0.975877906643965,1.71896580146698,-0.567712228952514,0.570230386464839,NA,"ENSG00000258759","Not Significant"
"ENSG00000182185",191.037214119291,-0.300821988992639,0.302914535211088,-0.993091958373701,0.320665142540004,0.942628111116702,"RAD51B","Not Significant"
"ENSG00000274666",0.176165321680748,-0.496719605472714,1.70945837185665,-0.290571337477627,0.771379184014346,NA,"ENSG00000274666","Not Significant"
"ENSG00000258837",3.62905527353615,-2.23249908691193,1.32704255537324,-1.68231160174364,0.0925084325817375,0.718713804470045,"ENSG00000258837","Not Significant"
"ENSG00000244677",0.99396903134562,-1.87028992871796,1.22224810370758,-1.53020481115463,0.125966040870914,NA,"RN7SL706P","Not Significant"
"ENSG00000243546",0.108672790650215,-0.980922496521302,3.33300255121601,-0.294305954300402,0.768524123161181,NA,"RN7SL108P","Not Significant"
"ENSG00000240210",0.213255958914952,-1.41176728533477,1.36930138627013,-1.03101282120244,0.30253480741264,NA,"ENSG00000240210","Not Significant"
"ENSG00000258477",0.335207551068691,-1.11072820583659,0.887554074011996,-1.25144849013625,0.210770895457812,NA,"PPIAP6","Not Significant"
"ENSG00000259038",1.13597910568619,-0.422780603690997,0.64941097721889,-0.651021646572036,0.515032513588764,NA,"ENSG00000259038","Not Significant"
"ENSG00000258623",1.20989488843978,-0.476369285609018,0.624427055944937,-0.76289020642793,0.44552887738366,NA,"ENSG00000258623","Not Significant"
"ENSG00000242941",0.64745117722817,-1.19988226620859,0.849642977689346,-1.4122193647404,0.15788538035369,NA,"RPL12P7","Not Significant"
"ENSG00000207089",0.0329885345982046,-0.642568597795181,3.33307795712297,-0.19278534917612,0.847127077914057,NA,"RNU6-921P","Not Significant"
"ENSG00000185650",4592.11462259437,-0.605097120680274,0.271437751598057,-2.22922978516377,0.0257986197099863,0.460550744936302,"ZFP36L1","Not Significant"
"ENSG00000270975",0.620110550495907,0.0195235375283091,0.790033939343787,0.0247122769744875,0.98028446246226,NA,"MAGOH3P","Not Significant"
"ENSG00000258565",14.4659336607193,-0.185816957792322,0.463250393894365,-0.401115595888071,0.688335018946879,0.988292210593152,"BLZF2P","Not Significant"
"ENSG00000072110",1610.44861851116,-0.167150619297434,0.21946904948532,-0.761613629299535,0.446290637945037,0.968385305611378,"ACTN1","Not Significant"
"ENSG00000258967",0,NA,NA,NA,NA,NA,"ENSG00000258967","Not Significant"
"ENSG00000258531",0.0522296837897528,-0.714490109768334,2.77757150084157,-0.257235541749998,0.796996948551301,NA,"BANF1P1","Not Significant"
"ENSG00000259062",2.23426728747161,-1.22672988926465,0.530294474674866,-2.31329939844609,0.0207061837499372,NA,"ACTN1-AS1","Not Significant"
"ENSG00000242293",0.0248524247054842,-0.834925772093618,3.33307795736182,-0.250496922896599,0.802203084037948,NA,"RPS29P1","Not Significant"
"ENSG00000139990",790.060441262373,-0.150691231149881,0.214021462310091,-0.704094017129683,0.481374225748358,0.974026472729036,"DCAF5","Not Significant"
"ENSG00000259165",12.9509012115595,-3.68519565634466,1.83480130683912,-2.00849849114904,0.0445903462269869,0.567843263406757,"ENSG00000259165","Not Significant"
"ENSG00000206768",7.12045326663551,-0.204693597455013,0.384231783653976,-0.532734682978107,0.594217253905916,0.980084701671367,"ENSG00000206768","Not Significant"
"ENSG00000276063",1.43657138982023,0.932690487240659,0.607702222923575,1.53478208908568,0.124837363791728,NA,"ENSG00000276063","Not Significant"
"ENSG00000258957",1.28192633840352,-0.547452076374143,0.663077548082793,-0.825623002855447,0.40901798225171,NA,"ENSG00000258957","Not Significant"
"ENSG00000081177",260.10658790532,-0.254707816723328,0.216351849682947,-1.17728513574804,0.239081717724386,0.902271465293992,"EXD2","Not Significant"
"ENSG00000258520",0.24023201920562,0.220227314083892,1.30294163342035,0.16902316146409,0.865778423290885,NA,"ENSG00000258520","Not Significant"
"ENSG00000100626",39.5671668972017,-0.083126105831816,0.486376188169949,-0.1709090778983,0.86429525855882,0.996435111175685,"GALNT16","Not Significant"
"ENSG00000280073",3.19363070604639,0.330264483551029,0.572502755689589,0.576878417210796,0.56402159137712,0.980084701671367,"ENSG00000280073","Not Significant"
"ENSG00000100632",416.406002636343,-0.267982872275352,0.247842031895438,-1.08126482915703,0.279579327573604,0.926159059025645,"ERH","Not Significant"
"ENSG00000029364",881.247516996575,-0.172789021153018,0.177797384903414,-0.971831060658644,0.331134600795801,0.944699443441096,"SLC39A9","Not Significant"
"ENSG00000175985",14.3186552233087,0.162763106236743,0.46776121380107,0.347961954592421,0.727868755963859,0.993937106591426,"PLEKHD1","Not Significant"
"ENSG00000244237",0.127855801018266,-1.21248784194945,3.13603161815155,-0.386631255543311,0.699029215475908,NA,"ENSG00000244237","Not Significant"
"ENSG00000267909",6.830696468592,1.78711898343125,1.17861617007809,1.51628581789511,0.129447096153362,0.787554174150704,"CCDC177","Not Significant"
"ENSG00000100647",1029.57096785904,-0.0987129740973198,0.214274112910754,-0.460685487184511,0.645024268715132,0.984545167151523,"SUSD6","Not Significant"
"ENSG00000273797",27.8404218523559,0.189815449480197,0.376511710690483,0.504142219460041,0.614161440365416,0.981933750393354,"ENSG00000273797","Not Significant"
"ENSG00000100650",1588.9592739854,0.229684415985625,0.230990455415793,0.994345916034422,0.320054488890089,0.942306012090672,"SRSF5","Not Significant"
"ENSG00000100652",9.19915532001508,-4.78386651541112,1.5446178340921,-3.09711982460891,0.00195410868330838,0.119668647351922,"SLC10A1","Not Significant"
"ENSG00000221060",0,NA,NA,NA,NA,NA,"ENSG00000221060","Not Significant"
"ENSG00000198732",34.3124605317007,-0.305350338980582,0.569374932267022,-0.536290450590791,0.591757829370754,0.980084701671367,"SMOC1","Not Significant"
"ENSG00000242071",2.28260176015651,-0.234168813490674,0.503291327437338,-0.465274883004672,0.641734619236068,NA,"RPL7AP6","Not Significant"
"ENSG00000100678",11.5230082793963,-0.602954580264673,0.510711883496251,-1.18061592014845,0.237755336319777,0.901698985465091,"SLC8A3","Not Significant"
"ENSG00000258422",0.202497083526155,-1.0595495377309,1.51665639776458,-0.698608820885592,0.484796529634899,NA,"ENSG00000258422","Not Significant"
"ENSG00000274330",0.540969934748983,0.812693118872781,1.13810783015581,0.714073919306502,0.475181472141794,NA,"ENSG00000274330","Not Significant"
"ENSG00000270610",0.140605120825384,-0.185755710042981,3.05401469654157,-0.0608234499504325,0.951499814533717,NA,"ENSG00000270610","Not Significant"
"ENSG00000235812",0.0460631457345225,-0.714224212012629,3.33304831942621,-0.214285585915413,0.830324357755681,NA,"ADAM21P1","Not Significant"
"ENSG00000259033",0.599045150901876,0.0437154447749259,1.04057431242826,0.0420108821184644,0.966490023100884,NA,"ENSG00000259033","Not Significant"
"ENSG00000133983",21.2890447332901,-0.103413045725663,0.267575535614065,-0.386481691939207,0.699139959056117,0.990328837749126,"COX16","Not Significant"
"ENSG00000258644",0.0424274684669339,-0.4458333765943,2.82465136004736,-0.157836603447876,0.874585554778861,NA,"SYNJ2BP-COX16","Not Significant"
"ENSG00000222640",0,NA,NA,NA,NA,NA,"RNU2-51P","Not Significant"
"ENSG00000213463",605.772120371418,-0.0830673700438914,0.24679584387451,-0.336583342489872,0.736431015018534,0.993996023036238,"SYNJ2BP","Not Significant"
"ENSG00000257759",2.59518677581189,-0.357975181760455,0.553131589917875,-0.647179058808781,0.517516062857321,NA,"ENSG00000257759","Not Significant"
"ENSG00000139985",0.987357618536911,-0.915443450853056,0.694657209184271,-1.31783480938469,0.187558952482251,NA,"ADAM21","Not Significant"
"ENSG00000259158",29.8939350250792,0.238077936291731,0.355082017046059,0.670487168773881,0.502547283318977,0.976982182737365,"ADAM20P1","Not Significant"
"ENSG00000252263",0,NA,NA,NA,NA,NA,"RNU6-659P","Not Significant"
"ENSG00000134007",57.179743895399,0.062752389417046,0.33655625941297,0.186454382178184,0.852088449239373,0.996435111175685,"ADAM20","Not Significant"
"ENSG00000274397",0.342214346897341,-0.523745362610017,1.21628063400738,-0.430612268226612,0.66675031928026,NA,"ENSG00000274397","Not Significant"
"ENSG00000133997",179.253343106274,-0.164654141835795,0.206356827094236,-0.797909834892951,0.424922815680551,0.966832522338044,"MED6","Not Significant"
"ENSG00000259115",0,NA,NA,NA,NA,NA,"ENSG00000259115","Not Significant"
"ENSG00000258951",0.205664762429453,-0.110295375510225,1.56609014656771,-0.0704272201392443,0.943853626495632,NA,"KRT18P7","Not Significant"
"ENSG00000245466",6.87762956935926,0.555196270938928,0.620931934724774,0.894133865388992,0.371250271789512,0.956722364836939,"ENSG00000245466","Not Significant"
"ENSG00000240837",0.415943048778074,-0.722089630077466,1.16645949769031,-0.619043894372044,0.535887442724069,NA,"RN7SL77P","Not Significant"
"ENSG00000133985",236.041091244117,-0.843544908305503,0.341806520994571,-2.46790174116924,0.0135907620186755,0.343642049513008,"TTC9","Not Significant"
"ENSG00000258689",1.97741191123368,-1.21892023214345,0.918901887680616,-1.32649660261348,0.18467525972434,NA,"LINC01269","Not Significant"
"ENSG00000006432",556.770665008913,-0.547778061776362,0.294288181669527,-1.86136615703954,0.0626924864142318,0.637576243579475,"MAP3K9","Not Significant"
"ENSG00000259153",19.0132603823858,-0.255769844254004,0.391153073578684,-0.653886832369613,0.513184717949137,0.978564600873261,"ENSG00000259153","Not Significant"
"ENSG00000275630",0.426709241115299,-0.749685464808588,0.899179116967045,-0.833744301510579,0.404425087988,NA,"ENSG00000275630","Not Significant"
"ENSG00000258431",0.192629902944316,-0.747814408075252,3.03681514059095,-0.246249565236865,0.8054890490446,NA,"ENSG00000258431","Not Significant"
"ENSG00000274818",1.93496717509239,-0.55446372487552,0.400346309889498,-1.38496024861216,0.166064622703108,NA,"ENSG00000274818","Not Significant"
"ENSG00000100731",1519.45213347957,-0.0547305204303073,0.194768944544703,-0.281002295095077,0.778708639500263,0.993996023036238,"PCNX1","Not Significant"
"ENSG00000258930",3.11297383120286,-2.25082046693631,2.37981675698487,-0.945795704786955,0.344252796774243,0.948221738272851,"ENSG00000258930","Not Significant"
"ENSG00000258966",0.0704897682043935,-1.0550646731928,3.30796655654956,-0.318946596090531,0.749767009487256,NA,"GTF3AP2","Not Significant"
"ENSG00000258571",0.29882965170067,0.780030713551482,1.6228428028896,0.480656975624856,0.630760314306016,NA,"PTTG4P","Not Significant"
"ENSG00000269927",5.76919495869187,-0.491587124791334,0.520331868784835,-0.94475690281929,0.344782998936088,0.948221738272851,"ENSG00000269927","Not Significant"
"ENSG00000259907",0.0307961554445474,-0.360065159118526,3.33311556814859,-0.108026605065641,0.913974587909836,NA,"ENSG00000259907","Not Significant"
"ENSG00000258517",0.280095548932071,0.471188308232856,1.42510488622697,0.330634125801328,0.74092086596725,NA,"ENSG00000258517","Not Significant"
"ENSG00000269945",1.16587585257221,0.6379455597993,1.2576776790243,0.507240901575209,0.611985799505539,NA,"ENSG00000269945","Not Significant"
"ENSG00000259146",2.75432965765163,0.213955577406001,0.466815733926919,0.458329833071771,0.646715493961134,NA,"ENSG00000259146","Not Significant"
"ENSG00000197555",1043.90174788326,-0.10653993271567,0.209274690956397,-0.509091339372076,0.610688202110862,0.981128569898578,"SIPA1L1","Not Significant"
"ENSG00000259079",0.265166340046899,-0.203972339598454,0.887326108478406,-0.229873028246884,0.818190435467636,NA,"ENSG00000259079","Not Significant"
"ENSG00000207444",2.29177977606962,-0.223483300176233,0.641495634013429,-0.34837852095429,0.727555931202811,NA,"SNORD56B","Not Significant"
"ENSG00000242330",12.9690136767895,-0.0201415433426588,0.303023610017697,-0.0664685611180018,0.947004786932046,0.997011555098508,"RN7SL683P","Not Significant"
"ENSG00000266869",6.22311125065577,-0.317889998960924,0.984499164344176,-0.322895143514608,0.746774654397395,0.993996023036238,"ENSG00000266869","Not Significant"
"ENSG00000182732",73.1754250712852,0.109112152190978,0.674586920043277,0.161746617002265,0.87150539279474,0.996435111175685,"RGS6","Not Significant"
"ENSG00000200298",0.101580350787242,-1.21270922209091,3.33277619988137,-0.363873584471131,0.715952410977,NA,"ENSG00000200298","Not Significant"
"ENSG00000273830",0.264898537977054,0.181140559042912,1.45598669263069,0.124410861692441,0.900989973776737,NA,"MIR7843","Not Significant"
"ENSG00000258871",0.123088541550525,0.270313626678688,2.26636682978955,0.119271789158593,0.905060032921703,NA,"ENSG00000258871","Not Significant"
"ENSG00000205683",28.6265908082337,0.301653967208931,0.471522002566551,0.639745262293153,0.522338224116112,0.978940003025155,"DPF3","Not Significant"
"ENSG00000206751",0.351753272189964,-0.866238527485778,1.05634749064488,-0.820031793663801,0.412197982707584,NA,"ENSG00000206751","Not Significant"
"ENSG00000119599",106.317557691068,-0.0987492192652563,0.247424877274535,-0.399107884190996,0.689813713172568,0.988669528451715,"DCAF4","Not Significant"
"ENSG00000176043",0.313017963900391,-0.28290244547448,0.851190949380939,-0.332360730198355,0.739616887477393,NA,"ENSG00000176043","Not Significant"
"ENSG00000259015",2.86436973226868,-0.160837097009822,0.567208431733083,-0.283559072840984,0.776748305284258,NA,"ENSG00000259015","Not Significant"
"ENSG00000239544",1.21016968380305,1.36614590161247,0.657333913392962,2.07831343215023,0.0376805000883738,NA,"ENSG00000239544","Not Significant"
"ENSG00000165861",213.931196678393,-0.0838495487423941,0.195425367548431,-0.429061742568371,0.667878292766703,0.986442137159435,"ZFYVE1","Not Significant"
"ENSG00000241487",0.239779853721622,-1.73603183330494,1.38416486786281,-1.25420885445924,0.209766102348212,NA,"RN7SL586P","Not Significant"
"ENSG00000258813",26.8688296747798,-3.55775866511958,0.861605201200321,-4.12922143478613,3.63993714641238e-05,0.0107080736320617,"ENSG00000258813","Not Significant"
"ENSG00000119707",1780.5490502502,-0.0376322847234874,0.188108711664044,-0.200056044138442,0.841436750065709,0.996435111175685,"RBM25","Not Significant"
"ENSG00000258448",0.0128229828013903,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"ENSG00000258448","Not Significant"
"ENSG00000080815",803.370609641666,-0.167743338264115,0.18491891278386,-0.907118345759362,0.364344217527661,0.95395436760629,"PSEN1","Not Significant"
"ENSG00000259109",2.63596585009365,-0.205059941751834,0.349839988015634,-0.586153523829501,0.557772350687383,NA,"ENSG00000259109","Not Significant"
"ENSG00000100767",417.408534161157,-0.434535852306675,0.296244738110459,-1.46681374014701,0.142426730896403,0.805759856804395,"PAPLN","Not Significant"
"ENSG00000258376",10.2633764592495,-0.00214669536338068,0.425184287434972,-0.00504885864040541,0.995971610755746,0.999825354264307,"ENSG00000258376","Not Significant"
"ENSG00000252839",0.0406678382517091,-0.834925772093618,3.33307795736182,-0.250496922896599,0.802203084037948,NA,"RNU6-419P","Not Significant"
"ENSG00000258944",29.159516515331,-1.17240577363052,0.525730474257836,-2.23005100719257,0.0257440568123808,0.460017690729675,"ENSG00000258944","Not Significant"
"ENSG00000133961",1037.3071677712,-0.0269614746463168,0.175020500563131,-0.154047523344796,0.877572264557089,0.996435111175685,"NUMB","Not Significant"
"ENSG00000251393",0.308036391135252,-0.660388880623589,1.0038286479195,-0.657870127528525,0.51062158738876,NA,"ENSG00000251393","Not Significant"
"ENSG00000187105",10.1415070544296,-0.718394518197347,0.500593844456012,-1.4350846023247,0.151262990719867,0.819797152355729,"HEATR4","Not Significant"
"ENSG00000170468",97.4268129470797,-0.0316798189858416,0.233804591241036,-0.135496992671037,0.892218941832194,0.996435111175685,"RIOX1","Not Significant"
"ENSG00000258443",0.595329953161236,-2.09231758147152,0.97976802808527,-2.13552343156213,0.0327182783084616,NA,"ENSG00000258443","Not Significant"
"ENSG00000258695",1.98238142719341,-0.780447461844833,0.676300384957654,-1.15399529440413,0.248502098127283,NA,"ENSG00000258695","Not Significant"
"ENSG00000184227",3.94595400402873,-0.493571352019653,0.446843105252647,-1.10457416980975,0.269344148655588,0.920094902986603,"ACOT1","Not Significant"
"ENSG00000258408",0.0498117431447261,-0.18582378204072,3.33310783043465,-0.0557509062095024,0.955540245241599,NA,"NT5CP2","Not Significant"
"ENSG00000119673",47.3185544075468,-0.745020364853991,0.424549758789191,-1.75484816427355,0.0792852826031806,0.682320014411243,"ACOT2","Not Significant"
"ENSG00000258524",0.225917503486124,-1.30923426735884,1.41494634628018,-0.92528898413763,0.354815607298568,NA,"NT5CP1","Not Significant"
"ENSG00000279026",6.87575164582472,-0.436934142535612,0.350450229644793,-1.24677944419805,0.212478379658819,0.885929638715697,"ENSG00000279026","Not Significant"
"ENSG00000177465",19.6497123535027,-1.30201180610478,0.504974231761025,-2.57837276481257,0.00992668491158221,0.288855754067669,"ACOT4","Not Significant"
"ENSG00000205669",0.367193918697137,-0.777420230119397,2.13359794285789,-0.364370537908407,0.715581332883584,NA,"ACOT6","Not Significant"
"ENSG00000258603",3.89461271396301,-0.45891842407963,0.574147546743323,-0.799303988465517,0.42411416674809,0.9664945513036,"ENSG00000258603","Not Significant"
"ENSG00000258972",0,NA,NA,NA,NA,NA,"ENSG00000258972","Not Significant"
"ENSG00000119661",217.934104359247,0.0775543792569804,0.310654561046625,0.24964828778207,0.802859352388677,0.995611833209827,"DNAL1","Not Significant"
"ENSG00000251907",0,NA,NA,NA,NA,NA,"RNU6-240P","Not Significant"
